  0.17;   1.00;  -0.07;  -0.73; -24.84;  23.13
  0.21;   0.98;  -0.16;  -0.43;  -8.42;  32.65
  0.27;   0.83;  -0.14;  20.63; -16.91; -17.88
  0.23;   0.90;  -0.04;  -7.20; -36.74; -18.74
  0.19;   1.17;  -0.01;  -6.77; -64.03; -29.72
  0.02;   0.98;  -0.01; -26.12; -15.38;  27.22
  0.09;   0.98;   0.14;   3.60; -21.79;  18.98
  0.07;   0.97;   0.11;   7.63; -33.51;  31.98
  0.11;   0.90;   0.09;  16.36;  13.00;  12.76
  0.22;   0.99;  -0.14;  25.76;   7.63; -15.14
  0.28;   0.99;  -0.20;  37.72; -12.02; -15.08
  0.38;   1.01;  -0.06;  18.49;  19.84;  14.40
  0.19;   0.96;  -0.14;  10.13;  23.50;  -0.79
  0.25;   0.86;  -0.11;   8.42;  25.57;  33.94
  0.30;   0.88;  -0.18;   2.81; -17.46;  31.31
  0.28;   0.91;  -0.21;  -1.83; -21.12;  22.52
  0.27;   0.92;  -0.20;   0.98;  -3.23;   5.43
  0.26;   0.93;  -0.20;  15.50; -19.53; -14.04
  0.25;   0.91;  -0.04;  -5.98;   3.42; -31.62
  0.15;   1.13;   0.01; -19.96; -11.90; -28.50
  0.19;   0.94;  -0.06; -10.38; -10.19;   8.79
  0.16;   0.93;   0.05;  -4.94;  -9.70;  17.03
  0.13;   1.07;   0.10; -13.31;   2.38;  23.32
  0.15;   0.87;   0.06;  -6.96;  11.29;  17.52
  0.17;   0.90;   0.05;  18.43;  -6.04;  -9.95
  0.25;   1.04;  -0.10;  36.87; -17.46; -30.27
  0.15;   1.15;  -0.04;  18.43; -29.11;  13.43
  0.17;   1.02;  -0.13;   5.74;  -7.69;  -6.65
  0.17;   0.89;  -0.10;   4.58;  -6.29;  25.82
  0.21;   0.87;  -0.16;   4.76;   6.35;  25.33
  0.23;   0.94;  -0.15;  -0.24; -13.43;  20.26
  0.25;   0.98;  -0.17;   1.83; -22.52;   7.69
  0.21;   0.86;  -0.04;  10.01;  -7.93; -14.47
  0.31;   1.14;  -0.09;   6.96;  -5.92; -35.22
  0.18;   1.01;  -0.01;  -4.94; -48.28;  14.77
  0.14;   0.93;   0.02; -16.17;  -5.98;  10.01
  0.14;   0.97;   0.02;  -7.26;  -4.82;  15.56
  0.14;   0.96;   0.06;  -5.49;   8.48;  26.98
  0.17;   0.93;   0.09;   6.41;  11.29;  12.27
  0.14;   1.00;   0.06;  12.76;   1.65;  -5.98
  0.25;   0.95;  -0.08;  25.27; -22.58; -13.00
  0.07;   1.19;  -0.08;  22.16;   3.54; -11.90
  0.19;   0.89;  -0.10;   7.02;  13.43;   5.55
  0.23;   0.97;  -0.10;   9.46;   4.58;  17.76
  0.22;   0.92;  -0.09;   6.04;  -3.60;  29.72
  0.23;   0.93;  -0.11;   1.22; -13.00;  32.17
  0.21;   0.93;  -0.15;   0.79;  -7.20;  25.39
  0.23;   0.88;  -0.13;  11.29;  -7.45;   9.40
  0.25;   0.98;  -0.15;  11.96;   7.08; -26.00
  0.23;   0.90;  -0.01;   6.10; -23.56; -11.35
