  0.50;   0.80;  -0.02;  20.94; -13.79;   2.44
  0.50;   0.91;   0.02;  15.75; -13.24;   3.42
  0.46;   0.86;  -0.07;   5.80;  33.87; -18.31
  0.45;   0.74;  -0.15;  10.68;  16.24; -20.39
  0.49;   1.02;   0.02;  37.78;   8.48; -43.95
  0.34;   0.83;  -0.06;   0.85; -36.62;  -7.81
  0.39;   0.91;  -0.18;   1.04; -37.17; -23.80
  0.29;   0.96;  -0.07; -12.27; -13.24;   2.20
  0.20;   1.20;  -0.02;  -7.39;  -0.67;  11.47
  0.04;   0.92;   0.05;  12.94; -16.78;  35.52
  0.24;   0.91;  -0.07;  15.81; -10.80; -10.01
  0.20;   0.85;  -0.07;  16.85; -13.06;  -1.04
  0.23;   0.87;  -0.03;   2.38;   0.73;   8.18
  0.31;   0.98;  -0.03;   8.85;   6.16;   0.49
  0.41;   1.08;  -0.12;  12.08;  -7.51;  26.98
  0.13;   1.07;  -0.06;  10.80;  -3.11;  36.38
  0.20;   0.74;  -0.33;  10.13;  17.15;   7.20
  0.15;   1.07;  -0.04;  26.86;  27.10; -34.00
  0.22;   0.76;  -0.12;  -2.08;  -8.61;   3.42
  0.24;   0.87;  -0.13;   0.06; -17.70; -12.76
  0.28;   0.95;  -0.13;   0.73; -20.69;  16.05
  0.30;   1.20;  -0.18; -14.59; -22.77;   2.08
  0.08;   0.99;  -0.09; -15.32; -14.65;  37.48
  0.13;   0.95;   0.01;  13.79;  -6.59;   4.70
  0.19;   0.93;  -0.09;  21.55; -65.86;  -4.21
  0.21;   0.85;  -0.09;   0.79; -15.87;  13.79
  0.24;   0.92;  -0.01;  -0.43;  15.99;  11.47
  0.32;   0.99;   0.01;  13.61;  16.91;  10.56
  0.35;   1.19;  -0.12;  14.89;  -2.81;  21.24
  0.20;   0.81;  -0.13;   4.52;   9.28;  31.25
  0.25;   0.97;  -0.15;  13.12;  24.41; -22.34
  0.22;   0.91;  -0.03;  12.27;  -4.33; -17.03
  0.26;   0.88;  -0.12;  -7.93; -17.52; -10.56
  0.21;   0.92;  -0.05;   0.24; -21.61;  -7.32
  0.26;   0.97;  -0.07;  -4.52; -34.61;   0.31
  0.15;   1.07;  -0.06;  -9.34; -36.13;  19.47
  0.15;   1.09;  -0.08;  -8.24; -14.34;  13.24
  0.10;   0.89;   0.01;  -1.53; -27.28;  10.07
  0.15;   0.94;   0.03;  -3.42; -26.67;  -1.22
  0.13;   1.03;  -0.04;   8.24; -39.06;  -0.79
  0.16;   0.95;   0.00;   6.16;  -3.60;  -6.47
  0.14;   0.99;  -0.03;  10.01;   3.05;  -5.00
  0.16;   0.96;  -0.00;  13.37;   9.64;   5.07
  0.18;   0.99;  -0.00;  13.85;  13.24;   6.53
  0.22;   0.97;  -0.05;  12.33;   8.61;  16.11
  0.21;   0.98;  -0.07;   8.85;   7.81;  23.07
  0.22;   0.85;  -0.09;   8.00;  20.32;  17.03
  0.15;   0.99;  -0.04;   7.02;  20.69;   4.27
  0.29;   1.00;  -0.19;  34.97;  45.35; -11.23
  0.17;   0.95;  -0.12;  16.78; -30.76;  -7.81
