  0.18;   0.91;  -0.09;  30.64; -37.48;  17.03
  0.19;   0.95;  -0.20;   6.16; -11.96;  18.86
  0.20;   0.92;  -0.18; -12.33; -46.14;  -0.18
  0.09;   0.98;  -0.15; -13.55;  19.53;  -6.47
  0.10;   0.96;  -0.13;  -0.24;   0.18;   1.53
  0.08;   0.95;  -0.13;   4.46; -11.17;   3.66
  0.15;   0.98;  -0.14;  -3.54; -10.38;   5.19
  0.09;   0.98;  -0.12;   3.42; -13.79;   3.97
  0.12;   0.97;  -0.13;   4.46; -13.00;   3.36
  0.07;   0.98;  -0.10;   2.56;  -9.95;   6.16
  0.09;   1.01;  -0.10;  -0.37;  -7.26;   5.55
  0.10;   0.99;  -0.11;   5.43;  -3.60;   1.10
  0.10;   0.96;  -0.09;   1.34; -10.07;   7.08
  0.07;   0.93;  -0.07;   2.20;  -7.45;   3.85
  0.07;   0.96;  -0.05;   5.31; -10.13;  -2.44
  0.07;   0.96;  -0.08;  12.70; -21.06; -12.27
  0.10;   0.90;  -0.11;   8.91; -31.01; -25.33
 -0.01;   0.93;  -0.09;  -4.88;   0.31; -42.11
 -0.06;   0.97;  -0.08;  -0.12; -17.58; -44.31
 -0.18;   1.13;  -0.09;  15.26; -25.09; -64.51
 -0.40;   0.97;  -0.09;   7.69; -32.71; -47.24
 -0.66;   1.02;  -0.11;   7.26; -21.30; -19.41
 -0.66;   1.06;  -0.16;  14.34;   0.98;  -0.85
 -0.58;   0.97;  -0.14;   8.54;  -0.85;  27.04
 -0.50;   0.94;  -0.15;   4.21;   8.00;  45.96
 -0.35;   0.92;  -0.10;  -3.05;  -0.92;  43.03
 -0.29;   0.90;  -0.13; -16.60;   3.17;  59.69
 -0.19;   0.88;  -0.11; -18.74;  18.62;  67.44
 -0.04;   0.74;   0.00; -12.63;  33.75;  46.14
  0.07;   1.01;  -0.00;  -7.20;  -8.30;  46.45
  0.10;   0.97;   0.04;  -7.63; -20.02;  44.80
  0.12;   0.88;   0.00;  -4.46; -21.12;  47.24
  0.20;   0.92;   0.03;  -6.35; -10.80;  39.12
  0.27;   0.91;   0.02;  -1.34; -12.76;  28.93
  0.33;   0.90;   0.04;   2.50; -14.10;  21.24
  0.33;   0.93;   0.07;   6.04;   1.71;  10.86
  0.36;   0.94;   0.11;   7.69;   1.59;   8.24
  0.33;   0.92;   0.10;   4.70; -10.99;  12.08
  0.35;   0.94;   0.11;   3.17;  -7.26;   6.65
  0.36;   0.96;   0.05;   5.19;  -7.75;   4.52
  0.33;   0.94;   0.07;   3.66;  -7.02;   1.22
  0.31;   0.94;   0.09;   3.72;  -7.08;   1.59
  0.31;   0.93;   0.10;   4.15;  -7.75;   3.23
  0.33;   0.94;   0.12;   3.42; -14.22;   5.68
  0.32;   0.94;   0.07;   4.27; -19.53;   7.08
  0.32;   0.95;   0.08;   5.25;  -9.16;   2.75
  0.32;   0.94;   0.09;   3.05; -18.01;   7.69
  0.31;   0.94;   0.06;   3.11; -20.75;   8.61
  0.32;   0.95;   0.08;   1.59; -13.85;   6.10
  0.35;   0.94;   0.07;   2.87; -13.49;   3.66
